"","tips","mm","dt.tm","Unit_ID","Rank","cat","Unit_ID","Installati","Lat","Long","elevation","slope","aspect","x","y","z","coords.x1","coords.x2"
"6892",7.61,170.2357,2014-07-16,"TBRG 012",6,12,"TBRG 012","26/08/2012",14.44241,74.70259,533,11.94493,93.30605,467944.730147989,1596676.30582021,0,467944.730147989,1596676.30582021
"687",8.98,200.8826,2014-07-14,"TBRG 012",7,12,"TBRG 012","26/08/2012",14.44241,74.70259,533,11.94493,93.30605,467944.730147989,1596676.30582021,0,467944.730147989,1596676.30582021
"3352",6.87,153.6819,2013-07-27,"TBRG 012",8,12,"TBRG 012","26/08/2012",14.44241,74.70259,533,11.94493,93.30605,467944.730147989,1596676.30582021,0,467944.730147989,1596676.30582021
"7041",12.38,260.599,2014-07-31,"TBRG 014",1,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"3123",10.38,218.499,2013-07-04,"TBRG 014",2,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"1055",7.89,166.0845,2015-07-20,"TBRG 014",3,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"1026",6.33,133.2465,2015-06-21,"TBRG 014",4,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"3113",8.55,179.9775,2013-07-03,"TBRG 014",5,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"6893",8.11,170.7155,2014-07-16,"TBRG 014",6,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
"6871",8.59,180.8195,2014-07-14,"TBRG 014",7,14,"TBRG 014","15/09/2012",14.44063,74.68795,516,1.401188,17.75268,466366.529438034,1596481.52994209,0,466366.529438034,1596481.52994209
